0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
0.,73.,0.,0.,0.,0.,1.
